,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2025-06-01 10:00:00+02:00,3694.750,2869.000,438.750,1968.750,362.500,270.000,22.000,183.750,3685.500,1595.250,18.750,147.000,51.000,25761.500,0.000,784.750,1024.000,6061.750,0.000
2025-06-01 11:00:00+02:00,3643.000,2877.250,448.000,1973.500,362.500,270.000,21.750,174.000,3770.750,1606.500,13.000,147.000,51.000,30047.250,0.000,762.000,815.000,6033.250,0.000
2025-06-01 12:00:00+02:00,3611.750,2884.500,462.250,1984.250,364.500,270.000,22.000,138.000,4850.000,1572.500,20.000,147.000,51.000,32203.750,0.000,750.500,1142.500,6881.750,0.000
2025-06-01 13:00:00+02:00,3595.000,2841.500,456.250,1986.250,368.250,270.000,21.250,57.250,5026.000,1583.000,10.750,147.000,51.000,33155.500,0.000,754.500,1195.000,8481.000,0.000
2025-06-01 14:00:00+02:00,3597.000,2834.000,477.250,2003.000,354.750,270.000,20.250,14.250,5071.250,1575.250,12.750,147.000,66.750,31607.250,0.000,743.500,1121.250,10076.500,0.000
2025-06-01 15:00:00+02:00,3604.000,2831.000,471.250,2054.250,344.000,270.000,17.000,32.250,5066.000,1541.250,15.750,147.000,61.750,27908.500,0.000,741.000,1315.500,12321.500,0.000
2025-06-01 16:00:00+02:00,3657.750,2894.750,459.500,2072.500,370.250,270.000,16.750,3.000,5299.750,1671.500,13.250,147.000,71.000,21985.500,0.000,735.500,1565.500,14699.000,0.000
2025-06-01 17:00:00+02:00,3745.000,2889.250,440.000,2125.250,381.250,270.000,16.000,62.750,4055.500,1672.250,14.500,147.000,71.000,16802.500,0.000,745.250,2058.250,17239.250,0.000
2025-06-01 18:00:00+02:00,3946.750,3445.500,449.000,2417.000,416.500,270.000,16.000,143.250,2407.750,1719.750,52.500,147.000,71.000,10844.250,0.000,831.750,3810.000,17030.750,0.000
2025-06-01 19:00:00+02:00,4166.000,4669.750,444.000,3313.750,419.000,270.000,17.000,731.500,638.750,1723.250,106.750,147.000,71.000,5540.250,0.000,867.250,3831.000,15269.750,0.000
2025-06-01 20:00:00+02:00,4328.500,5701.000,455.500,4445.000,427.750,270.000,18.000,2392.750,183.500,1791.250,131.500,147.000,71.000,1719.500,0.000,872.500,3314.500,12408.250,0.000
2025-06-01 21:00:00+02:00,4371.500,6144.500,471.000,4711.250,444.250,270.000,18.500,3749.500,26.750,1857.500,127.000,147.000,71.000,100.000,0.000,876.750,3350.250,10460.500,0.000
2025-06-01 22:00:00+02:00,4296.250,6130.000,453.250,4676.250,433.250,270.000,19.000,3220.000,141.000,1834.250,123.500,147.000,71.000,13.500,0.000,879.250,3689.750,9004.750,0.000
2025-06-01 23:00:00+02:00,4118.750,5756.500,440.000,4454.750,426.750,270.250,19.750,1203.250,348.750,1747.750,117.000,147.000,71.000,4.750,0.000,878.750,4429.250,8105.500,0.000
2025-06-02 00:00:00+02:00,3914.500,6048.750,452.000,4372.500,417.750,270.250,20.000,573.000,456.500,1759.000,62.500,147.000,71.000,10.500,0.000,902.000,4510.000,6998.500,0.000
2025-06-02 01:00:00+02:00,3863.500,6453.750,423.500,4312.000,404.000,270.000,20.000,422.750,261.000,1722.000,55.000,147.000,71.000,5.000,0.000,893.500,4983.500,6445.000,0.000
2025-06-02 02:00:00+02:00,3827.000,6553.000,427.750,4294.500,399.750,270.000,20.000,100.250,560.250,1724.500,32.250,147.000,71.000,4.500,0.000,886.500,5265.000,6067.250,0.000
2025-06-02 03:00:00+02:00,3826.500,7031.750,435.000,4036.000,404.500,270.000,20.500,263.250,375.500,1738.000,87.000,147.000,71.000,4.250,0.000,887.250,5349.250,6164.250,0.000
2025-06-02 04:00:00+02:00,3926.250,7528.750,449.500,4291.750,400.750,270.000,21.000,727.500,251.000,1736.750,104.250,147.000,71.000,12.500,0.000,886.500,4775.000,6798.500,0.000
2025-06-02 05:00:00+02:00,4035.000,7813.000,445.500,4641.000,443.500,270.000,21.000,1307.500,307.750,1724.000,78.750,147.000,71.000,487.500,0.000,858.000,4139.750,7859.000,0.000
2025-06-02 06:00:00+02:00,4261.250,7984.500,466.000,5051.250,558.500,270.000,20.250,4250.250,24.000,1842.250,306.000,147.000,71.000,3256.750,0.000,851.750,3201.000,7712.000,0.000
2025-06-02 07:00:00+02:00,4280.500,7968.000,475.500,5315.750,595.250,270.000,20.000,5258.750,2.000,1824.500,443.500,147.000,71.000,8380.000,0.000,853.250,2618.000,6107.750,0.000
2025-06-02 08:00:00+02:00,4161.750,7820.750,460.000,4949.250,587.500,270.000,19.750,3777.000,36.250,1789.750,585.000,147.000,71.000,14982.250,0.000,850.000,2025.500,4802.250,0.000
2025-06-02 09:00:00+02:00,3891.750,7346.500,480.000,3026.750,530.500,270.000,19.000,1353.250,595.000,1751.500,226.750,147.000,71.000,21200.500,0.000,838.250,1986.750,4896.750,0.000
2025-06-02 10:00:00+02:00,3712.750,6345.500,478.750,1992.250,481.750,270.500,16.000,143.000,2913.250,1709.500,145.250,147.000,71.000,26525.750,0.000,835.750,2186.250,5898.000,0.000
2025-06-02 11:00:00+02:00,3617.000,5756.500,470.000,1849.000,465.000,270.000,16.500,62.000,3953.250,1802.250,216.500,147.000,71.000,29736.250,0.000,816.000,2293.500,7228.250,0.000
2025-06-02 12:00:00+02:00,3579.500,5184.750,464.500,1821.250,521.000,270.000,17.000,220.250,4162.500,1788.750,301.500,147.000,71.000,29813.750,0.000,848.500,2500.250,8390.000,0.000
2025-06-02 13:00:00+02:00,3559.250,5642.500,480.000,1806.250,512.750,270.000,17.750,47.500,4464.250,1768.500,208.750,147.000,71.000,29145.000,0.000,858.500,2370.750,9859.250,0.000
2025-06-02 14:00:00+02:00,3551.500,5031.500,484.750,1829.000,486.750,270.000,22.000,10.500,5199.250,1724.000,118.500,147.000,71.000,28186.000,0.000,858.000,2100.250,10502.250,0.000
2025-06-02 15:00:00+02:00,3573.750,4911.250,463.750,1917.250,596.250,270.000,23.250,18.500,5130.750,1712.500,116.750,147.000,71.000,25089.000,0.000,866.500,2193.000,10549.750,0.000
2025-06-02 16:00:00+02:00,3718.000,6598.750,406.250,2262.250,939.000,270.000,24.000,131.750,3591.000,1733.000,137.500,147.000,71.000,21240.750,0.000,842.750,2033.750,10389.500,0.000
2025-06-02 17:00:00+02:00,3884.750,7800.000,455.500,4152.250,1426.000,270.000,23.000,448.750,1960.500,1772.250,104.250,147.000,71.000,15992.500,0.000,835.250,1877.000,8868.500,0.000
2025-06-02 18:00:00+02:00,4196.500,8410.500,414.500,6173.500,1830.750,270.000,23.000,2129.250,343.250,1828.000,250.000,147.000,71.000,10561.000,0.000,827.500,1516.750,6946.750,0.000
2025-06-02 19:00:00+02:00,4430.250,8410.000,427.750,8154.500,2058.500,270.000,23.500,4812.500,1.000,1937.000,522.000,147.000,71.000,5353.250,0.000,823.000,1393.500,5261.000,0.000
2025-06-02 20:00:00+02:00,4525.250,7609.750,539.750,9078.250,1973.500,270.000,24.000,5720.500,0.000,2005.000,545.250,147.000,71.000,1867.500,0.000,826.000,1138.500,4034.750,0.000
2025-06-02 21:00:00+02:00,4524.000,7242.000,541.000,9257.000,2091.500,270.000,25.000,5784.750,0.500,2006.750,541.250,147.000,71.000,163.250,0.000,826.750,1193.500,3426.000,0.000
2025-06-02 22:00:00+02:00,4391.250,7228.750,455.500,9000.500,2078.250,270.000,25.000,4646.750,3.250,1923.000,291.500,147.000,71.000,7.250,0.000,838.500,1113.250,3120.750,0.000
2025-06-02 23:00:00+02:00,4161.000,7209.250,379.750,8418.000,2055.000,270.000,25.000,2566.250,147.250,1852.000,192.500,147.000,71.000,4.000,0.000,861.750,852.250,2940.750,0.000
2025-06-03 00:00:00+02:00,4029.000,7195.750,431.250,8652.750,1950.750,273.000,25.250,2056.000,83.250,1844.250,489.250,147.000,71.000,5.750,0.000,739.500,776.250,2418.000,0.000
2025-06-03 01:00:00+02:00,3964.250,7202.000,383.250,8561.750,1867.750,273.000,26.000,863.750,63.250,1834.250,423.250,147.000,71.000,4.500,0.000,745.000,846.250,2015.000,0.000
2025-06-03 02:00:00+02:00,3886.000,7200.250,404.750,8030.500,1863.750,273.000,26.000,356.750,108.000,1837.500,136.750,147.000,71.000,4.000,0.000,758.500,1013.750,1632.250,0.000
2025-06-03 03:00:00+02:00,3860.250,7168.250,445.750,7959.500,1865.250,273.000,26.000,302.750,266.000,1853.000,179.250,147.000,71.000,4.000,0.000,742.500,1395.750,1524.000,0.000
2025-06-03 04:00:00+02:00,3906.250,7188.250,438.750,8086.000,1852.500,273.000,26.000,304.250,347.750,1867.000,130.500,147.000,71.000,9.250,0.000,746.750,2014.750,1855.000,0.000
2025-06-03 05:00:00+02:00,4053.500,7229.250,444.250,7925.000,1885.500,273.000,25.000,408.000,293.750,1876.750,151.250,147.000,71.000,533.500,0.000,723.000,2489.500,2735.250,0.000
2025-06-03 06:00:00+02:00,4268.500,7156.000,397.500,7981.250,1987.500,273.000,25.000,2191.000,19.750,1900.000,515.000,147.000,71.000,3530.500,0.000,719.750,3056.000,3728.250,0.000
2025-06-03 07:00:00+02:00,4243.250,6762.500,391.250,7321.250,2075.250,273.000,25.000,1351.750,135.750,1574.750,408.000,147.000,71.000,10149.750,0.000,692.750,3920.750,3958.000,0.000
2025-06-03 08:00:00+02:00,3983.000,5582.750,401.750,5236.500,1351.250,273.000,24.750,805.250,830.250,1636.750,179.250,147.000,71.000,19581.250,0.000,659.750,4241.250,3231.000,0.000
2025-06-03 09:00:00+02:00,3888.000,3460.000,423.750,2915.250,755.500,273.250,23.750,342.500,2358.500,1731.000,120.250,147.000,71.000,29612.250,0.000,647.750,4785.500,4128.000,0.000
2025-06-03 10:00:00+02:00,3742.500,2780.000,439.500,2403.750,846.750,273.000,23.000,98.750,4495.500,1908.250,63.750,147.000,71.000,37162.500,0.000,654.250,4419.000,6417.250,0.000
2025-06-03 11:00:00+02:00,3679.000,2799.500,440.750,2316.000,1291.250,273.000,22.750,10.000,5202.750,1915.250,24.250,147.000,71.000,39504.000,0.000,654.500,3821.500,8267.750,0.000
2025-06-03 12:00:00+02:00,3613.500,2835.750,421.250,2184.000,1722.000,273.000,22.250,55.500,5343.000,1907.750,50.250,147.000,71.000,40424.500,0.000,698.000,3760.500,9327.250,0.000
2025-06-03 13:00:00+02:00,3597.750,2875.000,421.250,2037.000,1619.250,273.000,21.750,0.000,5547.750,1895.250,28.500,147.000,71.000,39963.750,0.000,697.250,3610.250,9554.750,0.000
2025-06-03 14:00:00+02:00,3614.500,2741.500,439.250,2022.500,1567.250,273.000,20.750,3.250,5411.500,1841.500,33.250,147.000,71.000,38331.500,0.000,686.500,3581.250,8656.000,0.000
2025-06-03 15:00:00+02:00,3634.000,2707.750,442.000,2080.500,1561.000,273.000,20.250,12.000,5459.000,1882.500,43.250,147.000,71.000,34634.000,0.000,654.750,3790.750,9579.500,0.000
2025-06-03 16:00:00+02:00,3694.500,2792.000,472.000,2300.250,2010.250,273.250,20.000,55.000,5393.500,1876.750,62.750,147.000,71.000,29547.750,0.000,692.750,4162.500,12467.750,0.000
2025-06-03 17:00:00+02:00,3805.500,3210.000,480.500,2816.250,2146.000,273.000,20.000,207.250,3055.500,1926.250,114.000,147.000,71.000,22173.250,0.000,728.000,4999.750,12989.750,0.000
2025-06-03 18:00:00+02:00,4095.500,5178.500,476.000,3842.750,2331.750,273.250,20.000,1129.750,603.500,1901.500,243.750,147.000,71.000,13366.250,0.000,735.000,4533.000,10596.750,0.000
2025-06-03 19:00:00+02:00,4374.500,5005.750,477.000,5726.500,2569.750,273.000,20.750,4655.250,4.250,1983.000,381.750,147.000,71.000,6029.000,0.000,731.000,4648.000,7768.250,0.000
2025-06-03 20:00:00+02:00,4492.750,4737.250,583.000,6286.750,2347.500,273.000,22.250,5638.500,0.000,2008.500,353.000,147.000,71.000,1828.500,0.000,724.250,4631.250,7406.000,0.000
2025-06-03 21:00:00+02:00,4444.250,4768.000,480.250,6049.000,2188.500,273.000,23.000,4824.250,1.250,2002.000,315.250,147.000,71.000,98.250,0.000,720.500,5016.000,9105.750,0.000
2025-06-03 22:00:00+02:00,4274.250,4717.750,480.250,5974.500,2017.000,273.000,24.000,3082.250,129.000,1914.500,182.000,147.000,71.000,4.250,0.000,720.750,5654.000,11523.250,0.000
2025-06-03 23:00:00+02:00,4052.000,4769.000,462.000,5078.000,1851.750,273.250,24.250,703.750,785.750,1848.500,79.500,147.000,71.000,4.000,0.000,735.000,6135.000,13376.250,0.000
2025-06-04 00:00:00+02:00,3915.250,4154.500,477.250,3769.250,1653.000,275.000,25.000,723.250,804.500,1830.750,60.250,147.000,71.000,4.250,0.000,685.000,7036.500,14078.750,0.000
2025-06-04 01:00:00+02:00,3859.000,3685.250,399.250,3787.500,1606.250,275.250,25.500,255.000,1266.000,1843.250,53.750,147.000,71.000,4.000,0.000,679.000,7607.250,13341.500,0.000
2025-06-04 02:00:00+02:00,3832.000,4308.000,412.750,3964.000,1600.250,275.000,26.000,87.500,1498.500,1838.250,22.500,147.000,71.000,4.000,0.000,677.750,7562.500,12840.250,0.000
2025-06-04 03:00:00+02:00,3832.500,4610.750,417.750,4015.750,1624.500,275.000,26.000,265.000,1539.750,1842.250,65.000,147.000,71.000,4.250,0.000,673.500,6433.750,12889.750,0.000
2025-06-04 04:00:00+02:00,3881.500,5165.500,425.000,3859.250,1716.500,275.000,26.000,305.500,777.750,1834.000,114.500,147.000,71.000,14.750,0.000,663.250,4994.500,13283.250,0.000
2025-06-04 05:00:00+02:00,4002.750,5479.750,385.750,4146.000,1681.000,275.000,26.000,320.750,382.250,1845.500,68.000,147.000,71.000,503.750,0.000,662.000,4322.750,13858.750,0.000
2025-06-04 06:00:00+02:00,4204.750,5689.750,378.250,4649.500,1695.000,275.000,25.250,1571.750,79.250,1911.000,170.750,147.000,71.000,3410.000,0.000,665.750,3993.250,13969.750,0.000
2025-06-04 07:00:00+02:00,4274.250,5533.500,391.250,4071.250,1827.000,275.000,24.500,3726.750,4.000,1985.500,345.500,147.000,64.500,8985.250,0.000,674.750,4005.250,12013.000,0.000
2025-06-04 08:00:00+02:00,4134.250,5745.250,421.250,3336.250,1538.500,275.250,23.750,2284.250,14.250,2003.500,486.000,147.000,51.000,14964.000,0.000,673.000,3652.500,8952.750,0.000
2025-06-04 09:00:00+02:00,3924.250,5531.500,435.000,3316.250,1246.750,276.500,21.250,927.750,1098.250,1881.750,190.750,147.000,51.000,20046.250,0.000,669.750,3308.500,9162.250,0.000
2025-06-04 10:00:00+02:00,3746.250,4579.000,383.750,2682.500,1167.250,374.500,18.000,54.250,3425.750,1876.750,106.250,147.000,51.000,24188.750,0.000,660.500,2921.750,11160.500,0.000
2025-06-04 11:00:00+02:00,3678.750,3056.000,403.750,2471.500,1178.000,492.250,16.250,1.000,4936.000,1902.000,197.750,147.000,51.000,26429.500,0.000,651.250,2599.500,13999.750,0.000
2025-06-04 12:00:00+02:00,3634.250,3073.750,404.000,2192.500,1169.750,540.250,16.750,20.750,4896.500,1905.250,206.750,147.000,51.000,26527.750,0.000,659.750,2558.000,15852.250,0.000
2025-06-04 13:00:00+02:00,3624.500,3080.750,335.250,2133.750,1148.750,620.750,16.750,148.250,4181.000,1847.750,169.250,147.000,64.250,25604.500,0.000,684.000,3052.250,16204.750,0.000
2025-06-04 14:00:00+02:00,3620.500,3113.750,332.250,2100.000,1148.500,496.750,16.250,0.500,5471.500,1841.250,32.750,147.000,71.000,25866.750,0.000,696.500,3414.500,15557.250,0.000
2025-06-04 15:00:00+02:00,3641.000,3301.250,333.500,2034.500,1232.500,280.750,16.000,30.750,5685.750,1848.000,165.750,147.000,71.000,24804.000,0.000,694.500,3005.500,13816.750,0.000
2025-06-04 16:00:00+02:00,3750.750,3620.000,329.500,2078.000,1402.750,275.000,16.000,191.750,4106.500,1886.750,265.500,147.000,71.000,20730.250,0.000,700.750,3282.500,13750.000,0.000
2025-06-04 17:00:00+02:00,3889.500,4759.500,337.250,2590.000,1988.500,275.000,16.500,720.250,2150.000,1909.250,236.500,147.000,71.000,14532.500,0.000,720.250,3730.750,12243.250,0.000
2025-06-04 18:00:00+02:00,4181.500,6069.250,335.000,3888.500,2845.750,275.000,17.000,1425.500,441.500,1932.250,261.500,147.000,71.000,9080.250,0.000,712.500,3704.750,10796.000,0.000
2025-06-04 19:00:00+02:00,4388.500,6424.500,333.000,4888.250,3350.000,275.000,18.000,2319.500,119.750,2040.500,289.000,147.000,71.000,4502.750,0.000,710.250,3042.500,9797.000,0.000
2025-06-04 20:00:00+02:00,4488.750,6458.250,342.500,5463.250,3476.750,275.000,19.250,3736.000,4.250,2089.000,363.000,147.000,71.000,1381.750,0.000,711.000,2425.500,8695.000,0.000
2025-06-04 21:00:00+02:00,4476.000,6472.000,346.250,5588.750,3624.000,275.000,21.000,3868.000,17.500,2086.750,438.500,147.000,71.000,93.000,0.000,700.250,1913.500,8544.500,0.000
2025-06-04 22:00:00+02:00,4355.750,6448.250,360.250,4979.500,3559.250,275.000,22.000,2752.750,89.000,2017.000,193.250,147.000,71.000,5.000,0.000,704.500,1593.250,8235.750,0.000
2025-06-04 23:00:00+02:00,4168.500,6346.500,365.500,4327.000,3377.750,275.250,23.000,1923.000,154.000,1961.250,56.000,147.000,71.000,8.500,0.000,720.250,1564.250,7851.750,0.000
2025-06-05 00:00:00+02:00,4039.750,6275.250,443.500,3876.250,3140.250,277.000,23.000,1059.500,302.500,1940.750,39.500,147.000,71.000,14.000,0.000,876.500,1388.000,6981.000,0.000
2025-06-05 01:00:00+02:00,3951.500,6111.000,413.500,2824.250,3077.250,277.000,23.000,311.500,483.750,1953.500,63.250,147.000,71.000,6.000,0.000,851.750,1795.750,6823.000,0.000
2025-06-05 02:00:00+02:00,3902.500,5734.750,403.000,2607.750,3071.500,277.000,23.500,92.750,666.750,1954.750,25.750,147.000,71.000,6.250,0.000,837.750,2457.500,6654.750,0.000
2025-06-05 03:00:00+02:00,3902.750,5779.750,391.750,2550.750,3043.000,277.000,24.000,90.250,860.000,1958.500,47.500,147.000,71.000,4.250,0.000,859.750,2828.500,6844.500,0.000
2025-06-05 04:00:00+02:00,3956.000,5973.250,392.250,2640.500,3001.250,277.000,24.000,105.750,928.000,1966.250,58.500,147.000,71.000,13.500,0.000,842.250,3082.500,7674.500,0.000
2025-06-05 05:00:00+02:00,4047.000,6033.750,402.000,3071.500,2910.250,277.000,24.000,176.750,645.250,1962.250,79.250,147.000,71.000,486.500,0.000,828.250,3749.750,9228.250,0.000
2025-06-05 06:00:00+02:00,4261.000,6155.250,403.750,3916.750,2693.500,277.000,23.750,2638.250,329.500,1978.500,296.000,147.000,71.000,3133.000,0.000,827.500,3685.500,10049.750,0.000
2025-06-05 07:00:00+02:00,4328.000,6369.500,408.500,4629.500,2460.250,277.000,24.000,3110.500,14.000,1986.500,386.250,147.000,71.000,7870.500,0.000,809.000,4199.500,8770.250,0.000
2025-06-05 08:00:00+02:00,4177.250,6135.500,413.500,4102.750,1833.500,277.000,23.500,2284.750,113.250,2012.750,290.750,147.000,71.000,14137.000,0.000,811.000,4394.000,8349.250,0.000
2025-06-05 09:00:00+02:00,3954.750,4497.500,418.750,3030.000,1332.500,277.000,21.750,534.750,1099.750,2049.750,271.750,147.000,71.000,20435.500,0.000,807.750,4419.000,10683.250,0.000
2025-06-05 10:00:00+02:00,3789.250,3032.000,437.500,2004.250,1193.750,277.000,20.000,35.250,3549.750,2014.250,249.000,147.000,71.000,24497.250,0.000,821.000,4276.500,13774.000,0.000
2025-06-05 11:00:00+02:00,3734.250,2939.500,424.500,1876.000,1029.000,277.000,20.000,83.500,4000.000,1961.500,172.500,147.000,71.000,26980.750,0.000,834.500,4427.250,16586.000,0.000
2025-06-05 12:00:00+02:00,3655.750,2816.000,407.250,1815.500,959.000,277.000,20.000,46.000,4525.750,1902.000,120.250,147.000,71.000,28405.750,0.000,829.750,4120.500,18380.500,0.000
2025-06-05 13:00:00+02:00,3628.250,2182.750,370.500,1820.250,941.000,277.000,22.750,0.000,4534.500,1934.250,73.250,147.000,71.000,28106.000,0.000,824.500,3791.000,19536.750,0.000
2025-06-05 14:00:00+02:00,3660.500,2155.000,402.250,1846.500,960.500,277.000,23.500,48.000,4279.500,1958.500,80.500,147.000,71.000,25931.500,0.000,800.750,3126.000,20027.500,0.000
2025-06-05 15:00:00+02:00,3724.250,2698.250,404.000,2018.250,1053.750,277.000,23.250,68.250,4557.000,1929.000,109.750,147.000,71.000,22953.750,0.000,801.750,2076.750,20098.500,0.000
2025-06-05 16:00:00+02:00,3814.250,3953.500,375.750,2136.750,1043.250,409.250,23.000,205.250,2754.000,1924.250,190.000,147.000,71.000,19793.500,0.000,799.750,1654.750,20684.500,0.000
2025-06-05 17:00:00+02:00,3961.750,4821.500,392.500,2629.000,1361.000,447.500,23.000,908.250,2190.500,1948.250,268.500,147.000,71.000,15672.250,0.000,796.000,1729.250,19389.250,0.000
2025-06-05 18:00:00+02:00,4325.000,5418.750,435.500,3802.500,2125.750,560.750,23.000,3490.500,607.250,2026.250,342.250,147.000,71.000,10033.750,0.000,817.000,1785.500,18084.500,0.000
2025-06-05 19:00:00+02:00,4488.500,5920.500,423.750,4293.250,2251.500,661.500,23.000,3805.750,214.500,2037.250,260.500,147.000,71.000,4977.000,0.000,828.500,2219.500,15875.250,0.000
2025-06-05 20:00:00+02:00,4580.750,6120.750,418.250,4442.500,2250.250,635.250,23.000,4968.750,7.000,2068.750,417.500,147.000,71.000,1478.500,0.000,828.250,3251.000,14016.750,0.000
2025-06-05 21:00:00+02:00,4533.750,6155.000,447.000,4356.250,2216.000,394.250,23.750,4663.500,6.000,2024.250,211.750,147.000,71.000,88.000,0.000,831.000,2928.000,15013.500,0.000
2025-06-05 22:00:00+02:00,4384.750,5899.250,420.500,4254.250,2031.000,277.000,24.000,3326.750,59.500,2006.750,94.750,147.000,71.000,10.250,0.000,831.750,3306.500,16908.250,0.000
2025-06-05 23:00:00+02:00,4191.000,4873.750,411.000,4199.750,1282.000,277.000,24.000,2125.500,435.500,1925.500,62.750,147.000,71.000,9.000,0.000,834.750,3868.500,19179.500,0.000
2025-06-06 00:00:00+02:00,4065.500,3792.750,467.500,2683.750,763.500,280.250,24.000,1459.250,541.750,1899.500,46.750,147.000,71.000,10.000,0.000,809.500,3438.000,20824.000,0.000
2025-06-06 01:00:00+02:00,3985.000,2801.000,445.750,2189.500,697.750,280.250,24.000,834.750,661.500,1896.250,77.000,147.000,71.000,4.500,0.000,805.250,3769.250,23077.750,0.000
2025-06-06 02:00:00+02:00,3925.750,2550.250,458.000,1895.500,698.750,280.000,25.000,141.750,1169.000,1894.750,87.500,147.000,71.000,4.000,0.000,802.250,4571.250,25372.500,0.000
2025-06-06 03:00:00+02:00,3906.500,2549.000,452.000,1841.000,700.250,280.250,25.000,98.250,1963.750,1897.250,65.750,147.000,71.000,4.000,0.000,807.750,5216.000,27086.500,0.000
2025-06-06 04:00:00+02:00,3940.000,2555.250,461.000,1888.000,715.750,280.250,24.500,206.250,2538.250,1896.250,95.500,147.000,71.000,6.000,0.000,805.250,5147.000,29217.750,0.000
2025-06-06 05:00:00+02:00,4037.000,2713.750,458.500,1977.750,742.750,280.000,24.000,162.000,1946.500,1899.000,93.500,147.000,71.000,237.750,0.000,793.750,5253.500,31765.750,0.000
2025-06-06 06:00:00+02:00,4191.250,2777.500,459.000,2203.000,800.250,280.000,24.000,802.750,728.000,1918.000,90.000,147.000,71.000,1915.500,0.000,783.500,5993.000,34455.750,0.000
2025-06-06 07:00:00+02:00,4229.250,3113.500,474.500,2492.750,813.250,280.000,23.500,1650.500,780.000,1903.750,83.000,147.000,71.000,5900.250,0.000,775.500,6027.250,34533.500,0.000
2025-06-06 08:00:00+02:00,4103.750,3089.750,456.000,2113.750,840.500,280.000,22.750,739.250,2225.250,1929.000,12.250,147.000,66.250,12607.500,0.000,776.250,5891.500,34558.250,0.000
2025-06-06 09:00:00+02:00,3887.750,2926.750,447.250,1967.750,819.250,280.750,21.750,91.000,4386.250,1934.250,5.750,147.000,66.000,20701.000,0.000,769.000,5543.250,33862.250,0.000
2025-06-06 10:00:00+02:00,3727.500,2673.750,409.000,1927.500,819.750,280.750,21.000,202.750,4100.250,1946.000,7.750,147.000,71.000,25401.500,0.000,778.500,3378.250,30499.000,0.000
2025-06-06 11:00:00+02:00,3648.750,2814.250,385.250,2042.250,800.000,280.500,20.750,112.750,4870.000,1948.000,6.750,147.000,71.000,28525.500,0.000,766.500,2447.750,29948.250,0.000
2025-06-06 12:00:00+02:00,3614.000,2617.500,397.750,2070.750,772.750,280.750,21.000,0.500,5193.000,1918.500,6.250,147.750,71.000,30191.000,0.000,748.500,2607.750,28600.000,0.000
2025-06-06 13:00:00+02:00,3585.000,2180.750,435.750,2079.250,807.500,280.250,20.000,0.000,5098.500,1918.500,6.750,148.500,71.000,30383.500,0.000,762.500,1607.750,27758.750,0.000
2025-06-06 14:00:00+02:00,3579.500,1948.750,467.500,1843.500,786.500,280.250,19.500,96.000,5355.500,1883.000,23.000,149.000,71.000,29766.500,0.000,766.750,1946.500,26907.000,0.000
2025-06-06 15:00:00+02:00,3638.750,2003.750,464.750,1671.750,779.500,280.500,19.000,178.000,5098.250,1894.500,12.250,148.000,71.000,27093.250,0.000,767.750,2330.750,25803.750,0.000
2025-06-06 16:00:00+02:00,3729.000,2481.250,467.500,1818.500,807.750,280.500,19.250,107.750,4955.500,1918.000,13.750,147.000,71.000,24400.500,0.000,785.500,2379.750,24972.500,0.000
2025-06-06 17:00:00+02:00,3821.000,2729.500,460.750,2149.500,821.500,280.000,20.000,298.000,3974.250,1974.500,98.500,147.000,71.000,19451.750,0.000,791.250,4405.250,25161.250,0.000
2025-06-06 18:00:00+02:00,4106.750,3812.500,453.500,3251.500,836.750,280.250,20.750,1641.000,971.250,1947.000,350.250,147.000,71.000,11791.250,0.000,790.750,4900.000,21800.750,0.000
2025-06-06 19:00:00+02:00,4398.500,4885.250,473.500,4149.000,1009.500,280.250,22.000,3635.500,51.500,1934.250,474.000,147.000,71.000,5647.000,0.000,793.750,4458.750,16639.500,0.000
2025-06-06 20:00:00+02:00,4549.500,4807.250,515.750,5107.750,1362.500,280.000,22.250,4924.250,5.000,2027.750,460.250,147.000,71.000,1834.750,0.000,803.500,4181.750,14127.750,0.000
2025-06-06 21:00:00+02:00,4503.750,4997.750,451.250,4741.000,1377.250,317.250,23.000,5229.250,5.500,2078.500,347.750,147.000,71.000,128.500,0.000,807.250,3159.000,14125.500,0.000
2025-06-06 22:00:00+02:00,4412.500,4823.750,424.000,4765.500,1381.500,395.250,24.000,5554.500,4.750,2050.500,273.250,147.000,71.000,23.250,0.000,800.250,2596.250,13463.000,0.000
2025-06-06 23:00:00+02:00,4255.750,4833.500,420.500,4007.250,1297.750,357.000,24.000,5065.000,5.000,1970.250,200.250,147.000,71.000,16.750,0.000,816.750,2072.500,13883.750,0.000
2025-06-07 00:00:00+02:00,4090.250,4956.500,466.250,3338.500,1034.750,359.000,25.000,3452.500,6.000,1918.250,128.000,147.000,71.000,11.750,0.000,875.500,1707.250,13953.250,0.000
