timestamp_cec,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2023-01-02 03:00:00+01:00,166.000,68.000,175.000,21.000,0.000,68.000,508.000,151.000
2023-01-02 04:00:00+01:00,167.000,69.000,177.000,21.000,0.000,68.000,350.000,104.000
2023-01-02 05:00:00+01:00,272.000,68.000,181.000,21.000,0.000,68.000,361.000,92.000
2023-01-02 06:00:00+01:00,320.000,68.000,182.000,21.000,0.000,68.000,417.000,135.000
2023-01-02 07:00:00+01:00,328.000,69.000,183.000,26.000,0.000,68.000,633.000,207.000
2023-01-02 08:00:00+01:00,345.000,73.000,191.000,33.000,0.000,68.000,836.000,266.000
2023-01-02 09:00:00+01:00,342.000,73.000,192.000,33.000,2.000,67.000,905.000,277.000
2023-01-02 10:00:00+01:00,345.000,74.000,194.000,33.000,7.000,64.000,899.000,285.000
2023-01-02 11:00:00+01:00,326.000,105.000,197.000,34.000,17.000,66.000,906.000,280.000
2023-01-02 12:00:00+01:00,299.000,128.000,197.000,34.000,15.000,68.000,896.000,305.000
2023-01-02 13:00:00+01:00,310.000,135.000,195.000,33.000,12.000,69.000,827.000,297.000
2023-01-02 14:00:00+01:00,298.000,136.000,195.000,33.000,11.000,68.000,868.000,306.000
2023-01-02 15:00:00+01:00,308.000,136.000,196.000,34.000,4.000,68.000,861.000,317.000
2023-01-02 16:00:00+01:00,311.000,139.000,200.000,34.000,0.000,69.000,837.000,281.000
2023-01-02 17:00:00+01:00,296.000,140.000,202.000,35.000,0.000,68.000,816.000,283.000
2023-01-02 18:00:00+01:00,279.000,141.000,203.000,35.000,0.000,67.000,737.000,337.000
2023-01-02 19:00:00+01:00,280.000,134.000,192.000,33.000,0.000,67.000,774.000,384.000
2023-01-02 20:00:00+01:00,280.000,129.000,184.000,31.000,0.000,67.000,794.000,433.000
2023-01-02 21:00:00+01:00,285.000,117.000,180.000,31.000,0.000,67.000,878.000,461.000
2023-01-02 22:00:00+01:00,291.000,69.000,184.000,31.000,0.000,67.000,902.000,455.000
2023-01-02 23:00:00+01:00,296.000,69.000,185.000,30.000,0.000,66.000,891.000,461.000
2023-01-03 00:00:00+01:00,300.000,70.000,168.000,22.000,0.000,67.000,880.000,448.000
2023-01-03 01:00:00+01:00,301.000,70.000,166.000,22.000,0.000,65.000,900.000,447.000
2023-01-03 02:00:00+01:00,301.000,69.000,166.000,22.000,0.000,67.000,898.000,445.000
2023-01-03 03:00:00+01:00,301.000,71.000,169.000,22.000,0.000,66.000,892.000,445.000
2023-01-03 04:00:00+01:00,299.000,75.000,181.000,23.000,0.000,67.000,898.000,444.000
2023-01-03 05:00:00+01:00,302.000,74.000,194.000,23.000,0.000,67.000,885.000,430.000
2023-01-03 06:00:00+01:00,296.000,76.000,197.000,24.000,0.000,68.000,868.000,409.000
2023-01-03 07:00:00+01:00,340.000,83.000,205.000,27.000,0.000,70.000,857.000,359.000
2023-01-03 08:00:00+01:00,392.000,83.000,205.000,35.000,1.000,69.000,814.000,317.000
2023-01-03 09:00:00+01:00,405.000,80.000,202.000,35.000,29.000,63.000,785.000,290.000
2023-01-03 10:00:00+01:00,411.000,81.000,204.000,35.000,85.000,59.000,751.000,290.000
2023-01-03 11:00:00+01:00,463.000,80.000,203.000,35.000,125.000,68.000,709.000,267.000
2023-01-03 12:00:00+01:00,499.000,82.000,200.000,35.000,131.000,69.000,627.000,256.000
2023-01-03 13:00:00+01:00,508.000,126.000,199.000,34.000,107.000,68.000,480.000,228.000
2023-01-03 14:00:00+01:00,519.000,141.000,199.000,34.000,68.000,68.000,355.000,176.000
2023-01-03 15:00:00+01:00,550.000,174.000,202.000,35.000,16.000,68.000,297.000,124.000
2023-01-03 16:00:00+01:00,556.000,166.000,203.000,35.000,0.000,69.000,295.000,118.000
2023-01-03 17:00:00+01:00,552.000,163.000,200.000,34.000,0.000,67.000,278.000,128.000
2023-01-03 18:00:00+01:00,584.000,172.000,200.000,35.000,0.000,66.000,256.000,132.000
2023-01-03 19:00:00+01:00,441.000,135.000,194.000,33.000,0.000,65.000,315.000,152.000
2023-01-03 20:00:00+01:00,521.000,130.000,199.000,34.000,0.000,59.000,269.000,191.000
2023-01-03 21:00:00+01:00,523.000,77.000,195.000,34.000,0.000,56.000,305.000,184.000
2023-01-03 22:00:00+01:00,474.000,76.000,197.000,34.000,0.000,54.000,317.000,199.000
2023-01-03 23:00:00+01:00,455.000,75.000,195.000,31.000,0.000,56.000,364.000,237.000
2023-01-04 00:00:00+01:00,377.000,75.000,195.000,23.000,0.000,57.000,491.000,272.000
2023-01-04 01:00:00+01:00,344.000,74.000,192.000,23.000,0.000,58.000,602.000,312.000
2023-01-04 02:00:00+01:00,212.000,75.000,195.000,23.000,0.000,58.000,753.000,368.000
2023-01-04 03:00:00+01:00,243.000,72.000,190.000,22.000,0.000,57.000,838.000,428.000
2023-01-04 04:00:00+01:00,235.000,71.000,189.000,22.000,0.000,57.000,885.000,454.000
2023-01-04 05:00:00+01:00,328.000,72.000,189.000,22.000,0.000,56.000,908.000,476.000
2023-01-04 06:00:00+01:00,405.000,75.000,195.000,23.000,0.000,58.000,943.000,510.000
2023-01-04 07:00:00+01:00,460.000,75.000,191.000,23.000,0.000,58.000,944.000,513.000
2023-01-04 08:00:00+01:00,485.000,74.000,192.000,23.000,0.000,60.000,943.000,520.000
2023-01-04 09:00:00+01:00,448.000,71.000,187.000,22.000,2.000,59.000,943.000,509.000
2023-01-04 10:00:00+01:00,455.000,76.000,196.000,31.000,4.000,59.000,943.000,526.000
2023-01-04 11:00:00+01:00,449.000,72.000,188.000,32.000,8.000,57.000,943.000,532.000
2023-01-04 12:00:00+01:00,358.000,78.000,198.000,34.000,15.000,57.000,942.000,499.000
2023-01-04 13:00:00+01:00,352.000,79.000,201.000,35.000,16.000,58.000,936.000,451.000
2023-01-04 14:00:00+01:00,365.000,75.000,197.000,34.000,7.000,58.000,937.000,433.000
2023-01-04 15:00:00+01:00,373.000,74.000,197.000,34.000,1.000,58.000,936.000,485.000
2023-01-04 16:00:00+01:00,353.000,74.000,196.000,33.000,0.000,57.000,909.000,481.000
2023-01-04 17:00:00+01:00,377.000,72.000,172.000,33.000,0.000,55.000,904.000,487.000
2023-01-04 18:00:00+01:00,326.000,73.000,153.000,33.000,0.000,54.000,931.000,494.000
2023-01-04 19:00:00+01:00,296.000,74.000,149.000,34.000,0.000,53.000,933.000,519.000
2023-01-04 20:00:00+01:00,268.000,76.000,163.000,34.000,0.000,51.000,926.000,527.000
2023-01-04 21:00:00+01:00,215.000,74.000,166.000,33.000,0.000,49.000,926.000,539.000
2023-01-04 22:00:00+01:00,205.000,72.000,161.000,33.000,0.000,49.000,926.000,538.000
2023-01-04 23:00:00+01:00,203.000,71.000,156.000,30.000,0.000,47.000,926.000,542.000
2023-01-05 00:00:00+01:00,220.000,62.000,139.000,19.000,0.000,49.000,926.000,553.000
2023-01-05 01:00:00+01:00,213.000,49.000,91.000,15.000,0.000,48.000,926.000,573.000
2023-01-05 02:00:00+01:00,210.000,48.000,88.000,15.000,0.000,48.000,925.000,589.000
2023-01-05 03:00:00+01:00,235.000,48.000,87.000,15.000,0.000,50.000,923.000,590.000
2023-01-05 04:00:00+01:00,357.000,48.000,87.000,15.000,0.000,50.000,914.000,575.000
2023-01-05 05:00:00+01:00,400.000,63.000,111.000,20.000,0.000,51.000,914.000,564.000
2023-01-05 06:00:00+01:00,433.000,75.000,131.000,23.000,0.000,52.000,922.000,552.000
2023-01-05 07:00:00+01:00,463.000,77.000,133.000,24.000,0.000,55.000,933.000,539.000
2023-01-05 08:00:00+01:00,471.000,118.000,134.000,30.000,0.000,56.000,931.000,539.000
2023-01-05 09:00:00+01:00,499.000,144.000,137.000,34.000,8.000,56.000,936.000,545.000
2023-01-05 10:00:00+01:00,519.000,143.000,136.000,34.000,24.000,56.000,932.000,513.000
2023-01-05 11:00:00+01:00,541.000,141.000,136.000,34.000,43.000,55.000,929.000,476.000
2023-01-05 12:00:00+01:00,538.000,143.000,136.000,34.000,58.000,54.000,921.000,435.000
2023-01-05 13:00:00+01:00,525.000,169.000,136.000,34.000,39.000,53.000,897.000,376.000
2023-01-05 14:00:00+01:00,526.000,165.000,140.000,34.000,22.000,57.000,704.000,297.000
2023-01-05 15:00:00+01:00,526.000,165.000,149.000,34.000,6.000,60.000,388.000,210.000
2023-01-05 16:00:00+01:00,534.000,167.000,172.000,35.000,0.000,63.000,216.000,140.000
2023-01-05 17:00:00+01:00,552.000,143.000,179.000,36.000,0.000,65.000,129.000,77.000
2023-01-05 18:00:00+01:00,552.000,141.000,179.000,36.000,0.000,68.000,51.000,41.000
2023-01-05 19:00:00+01:00,552.000,142.000,179.000,36.000,0.000,68.000,19.000,36.000
2023-01-05 20:00:00+01:00,549.000,143.000,178.000,36.000,0.000,68.000,14.000,37.000
2023-01-05 21:00:00+01:00,539.000,140.000,174.000,35.000,0.000,67.000,25.000,37.000
2023-01-05 22:00:00+01:00,536.000,88.000,173.000,35.000,0.000,66.000,60.000,49.000
2023-01-05 23:00:00+01:00,522.000,79.000,173.000,35.000,0.000,67.000,90.000,82.000
2023-01-06 00:00:00+01:00,514.000,78.000,171.000,32.000,0.000,66.000,146.000,119.000
2023-01-06 01:00:00+01:00,485.000,78.000,171.000,24.000,0.000,66.000,268.000,182.000
2023-01-06 02:00:00+01:00,459.000,60.000,141.000,18.000,0.000,64.000,447.000,261.000
2023-01-06 03:00:00+01:00,413.000,55.000,133.000,17.000,0.000,63.000,602.000,340.000
2023-01-06 04:00:00+01:00,353.000,54.000,133.000,17.000,0.000,63.000,760.000,414.000
2023-01-06 05:00:00+01:00,308.000,66.000,151.000,20.000,0.000,65.000,896.000,473.000
2023-01-06 06:00:00+01:00,374.000,76.000,168.000,24.000,0.000,65.000,926.000,509.000
2023-01-06 07:00:00+01:00,430.000,102.000,170.000,26.000,0.000,57.000,932.000,518.000
2023-01-06 08:00:00+01:00,428.000,90.000,148.000,29.000,0.000,51.000,920.000,476.000
2023-01-06 09:00:00+01:00,441.000,82.000,149.000,27.000,1.000,51.000,916.000,464.000
2023-01-06 10:00:00+01:00,444.000,77.000,145.000,26.000,5.000,46.000,892.000,451.000
2023-01-06 11:00:00+01:00,507.000,59.000,169.000,28.000,9.000,44.000,931.000,433.000
2023-01-06 12:00:00+01:00,520.000,59.000,170.000,28.000,50.000,54.000,907.000,410.000
2023-01-06 13:00:00+01:00,518.000,72.000,190.000,32.000,90.000,52.000,887.000,337.000
2023-01-06 14:00:00+01:00,512.000,72.000,189.000,32.000,45.000,50.000,912.000,350.000
2023-01-06 15:00:00+01:00,444.000,73.000,174.000,33.000,8.000,53.000,900.000,349.000
2023-01-06 16:00:00+01:00,473.000,76.000,156.000,33.000,0.000,53.000,865.000,348.000
2023-01-06 17:00:00+01:00,418.000,100.000,142.000,33.000,0.000,55.000,794.000,320.000
2023-01-06 18:00:00+01:00,464.000,98.000,139.000,33.000,0.000,55.000,660.000,298.000
2023-01-06 19:00:00+01:00,506.000,88.000,123.000,30.000,0.000,55.000,698.000,275.000
2023-01-06 20:00:00+01:00,466.000,70.000,134.000,32.000,0.000,58.000,677.000,320.000
2023-01-06 21:00:00+01:00,485.000,77.000,147.000,34.000,0.000,59.000,571.000,306.000
2023-01-06 22:00:00+01:00,517.000,76.000,147.000,34.000,0.000,56.000,491.000,258.000
2023-01-06 23:00:00+01:00,471.000,76.000,151.000,34.000,0.000,57.000,478.000,241.000
2023-01-07 00:00:00+01:00,470.000,77.000,152.000,29.000,0.000,58.000,417.000,247.000
2023-01-07 01:00:00+01:00,446.000,76.000,151.000,24.000,0.000,57.000,284.000,182.000
2023-01-07 02:00:00+01:00,398.000,75.000,149.000,24.000,0.000,58.000,226.000,152.000
2023-01-07 03:00:00+01:00,330.000,73.000,145.000,23.000,0.000,58.000,264.000,126.000
2023-01-07 04:00:00+01:00,274.000,74.000,146.000,24.000,0.000,58.000,253.000,136.000
2023-01-07 05:00:00+01:00,325.000,74.000,146.000,24.000,0.000,59.000,299.000,149.000
2023-01-07 06:00:00+01:00,402.000,77.000,148.000,24.000,0.000,59.000,306.000,139.000
2023-01-07 07:00:00+01:00,425.000,79.000,151.000,28.000,0.000,60.000,325.000,157.000
2023-01-07 08:00:00+01:00,514.000,79.000,158.000,34.000,0.000,59.000,308.000,150.000
2023-01-07 09:00:00+01:00,540.000,78.000,171.000,33.000,6.000,57.000,417.000,179.000
2023-01-07 10:00:00+01:00,544.000,77.000,169.000,33.000,16.000,57.000,534.000,215.000
2023-01-07 11:00:00+01:00,555.000,77.000,168.000,33.000,22.000,55.000,565.000,233.000
2023-01-07 12:00:00+01:00,558.000,78.000,170.000,34.000,25.000,54.000,691.000,223.000
2023-01-07 13:00:00+01:00,524.000,77.000,167.000,34.000,22.000,56.000,786.000,223.000
2023-01-07 14:00:00+01:00,477.000,75.000,164.000,33.000,14.000,54.000,789.000,223.000
2023-01-07 15:00:00+01:00,478.000,76.000,158.000,34.000,4.000,54.000,721.000,198.000
2023-01-07 16:00:00+01:00,453.000,79.000,151.000,34.000,0.000,54.000,711.000,240.000
2023-01-07 17:00:00+01:00,471.000,80.000,154.000,35.000,0.000,55.000,620.000,269.000
2023-01-07 18:00:00+01:00,460.000,77.000,149.000,34.000,0.000,56.000,757.000,318.000
2023-01-07 19:00:00+01:00,433.000,76.000,147.000,34.000,0.000,54.000,888.000,349.000
2023-01-07 20:00:00+01:00,411.000,75.000,145.000,33.000,0.000,55.000,921.000,360.000
2023-01-07 21:00:00+01:00,382.000,74.000,144.000,33.000,0.000,58.000,915.000,362.000
2023-01-07 22:00:00+01:00,304.000,73.000,141.000,33.000,0.000,57.000,926.000,370.000
2023-01-07 23:00:00+01:00,266.000,74.000,144.000,33.000,0.000,57.000,923.000,385.000
2023-01-08 00:00:00+01:00,229.000,61.000,123.000,24.000,0.000,55.000,916.000,416.000
2023-01-08 01:00:00+01:00,217.000,41.000,92.000,13.000,0.000,53.000,926.000,417.000
2023-01-08 02:00:00+01:00,217.000,40.000,89.000,12.000,0.000,53.000,905.000,400.000
2023-01-08 03:00:00+01:00,219.000,40.000,89.000,12.000,0.000,54.000,888.000,378.000
2023-01-08 04:00:00+01:00,216.000,40.000,89.000,12.000,0.000,53.000,851.000,365.000
2023-01-08 05:00:00+01:00,217.000,40.000,88.000,12.000,0.000,53.000,880.000,352.000
2023-01-08 06:00:00+01:00,218.000,39.000,86.000,12.000,0.000,52.000,915.000,345.000
2023-01-08 07:00:00+01:00,217.000,39.000,87.000,12.000,0.000,53.000,822.000,327.000
2023-01-08 08:00:00+01:00,233.000,55.000,112.000,20.000,0.000,54.000,765.000,292.000
2023-01-08 09:00:00+01:00,354.000,63.000,126.000,29.000,6.000,57.000,695.000,283.000
2023-01-08 10:00:00+01:00,466.000,63.000,127.000,30.000,15.000,56.000,660.000,252.000
2023-01-08 11:00:00+01:00,376.000,61.000,126.000,29.000,22.000,57.000,715.000,238.000
2023-01-08 12:00:00+01:00,456.000,62.000,127.000,30.000,25.000,56.000,654.000,245.000
2023-01-08 13:00:00+01:00,390.000,61.000,125.000,29.000,24.000,57.000,671.000,214.000
2023-01-08 14:00:00+01:00,435.000,61.000,125.000,29.000,32.000,56.000,662.000,171.000
2023-01-08 15:00:00+01:00,479.000,75.000,147.000,34.000,13.000,58.000,621.000,167.000
2023-01-08 16:00:00+01:00,515.000,77.000,152.000,35.000,0.000,59.000,685.000,152.000
2023-01-08 17:00:00+01:00,522.000,76.000,151.000,34.000,0.000,58.000,735.000,175.000
2023-01-08 18:00:00+01:00,510.000,74.000,148.000,34.000,0.000,57.000,720.000,217.000
2023-01-08 19:00:00+01:00,456.000,77.000,149.000,34.000,0.000,54.000,726.000,233.000
2023-01-08 20:00:00+01:00,446.000,79.000,151.000,34.000,0.000,54.000,685.000,209.000
2023-01-08 21:00:00+01:00,401.000,77.000,148.000,34.000,0.000,56.000,663.000,216.000
2023-01-08 22:00:00+01:00,332.000,71.000,138.000,27.000,0.000,56.000,480.000,175.000
2023-01-08 23:00:00+01:00,275.000,68.000,134.000,21.000,0.000,56.000,483.000,166.000
2023-01-09 00:00:00+01:00,237.000,65.000,130.000,20.000,0.000,55.000,538.000,183.000
2023-01-09 01:00:00+01:00,236.000,64.000,129.000,20.000,0.000,56.000,489.000,191.000
2023-01-09 02:00:00+01:00,216.000,64.000,129.000,20.000,0.000,56.000,520.000,192.000
2023-01-09 03:00:00+01:00,215.000,65.000,129.000,20.000,0.000,56.000,563.000,202.000
2023-01-09 04:00:00+01:00,254.000,70.000,137.000,22.000,0.000,56.000,535.000,193.000
2023-01-09 05:00:00+01:00,314.000,70.000,140.000,22.000,0.000,56.000,514.000,199.000
2023-01-09 06:00:00+01:00,465.000,76.000,150.000,24.000,0.000,59.000,373.000,202.000
2023-01-09 07:00:00+01:00,539.000,81.000,156.000,26.000,0.000,59.000,390.000,190.000
2023-01-09 08:00:00+01:00,581.000,121.000,156.000,33.000,0.000,59.000,456.000,193.000
2023-01-09 09:00:00+01:00,577.000,135.000,156.000,35.000,2.000,57.000,390.000,186.000
2023-01-09 10:00:00+01:00,583.000,141.000,160.000,36.000,6.000,56.000,404.000,122.000
2023-01-09 11:00:00+01:00,578.000,143.000,160.000,36.000,15.000,56.000,175.000,97.000
2023-01-09 12:00:00+01:00,574.000,142.000,157.000,35.000,61.000,56.000,102.000,84.000
2023-01-09 13:00:00+01:00,568.000,142.000,156.000,35.000,85.000,58.000,95.000,96.000
2023-01-09 14:00:00+01:00,587.000,141.000,159.000,35.000,36.000,57.000,131.000,103.000
2023-01-09 15:00:00+01:00,595.000,152.000,179.000,36.000,7.000,59.000,178.000,103.000
2023-01-09 16:00:00+01:00,592.000,145.000,161.000,36.000,0.000,55.000,208.000,115.000
2023-01-09 17:00:00+01:00,589.000,170.000,166.000,36.000,0.000,44.000,181.000,102.000
2023-01-09 18:00:00+01:00,591.000,169.000,168.000,35.000,0.000,41.000,131.000,108.000
2023-01-09 19:00:00+01:00,592.000,169.000,170.000,35.000,0.000,43.000,158.000,99.000
2023-01-09 20:00:00+01:00,588.000,129.000,167.000,35.000,0.000,45.000,162.000,89.000
2023-01-09 21:00:00+01:00,566.000,79.000,165.000,35.000,0.000,43.000,192.000,87.000
2023-01-09 22:00:00+01:00,523.000,78.000,163.000,34.000,0.000,43.000,179.000,97.000
2023-01-09 23:00:00+01:00,534.000,78.000,165.000,34.000,0.000,43.000,107.000,100.000
2023-01-10 00:00:00+01:00,484.000,78.000,153.000,27.000,0.000,43.000,107.000,112.000
2023-01-10 01:00:00+01:00,483.000,79.000,162.000,25.000,0.000,42.000,148.000,125.000
2023-01-10 02:00:00+01:00,352.000,81.000,155.000,25.000,0.000,42.000,204.000,136.000
2023-01-10 03:00:00+01:00,262.000,78.000,150.000,24.000,0.000,43.000,249.000,172.000
2023-01-10 04:00:00+01:00,345.000,77.000,148.000,24.000,0.000,44.000,296.000,186.000
2023-01-10 05:00:00+01:00,479.000,77.000,148.000,24.000,0.000,44.000,334.000,193.000
2023-01-10 06:00:00+01:00,556.000,84.000,180.000,26.000,0.000,45.000,318.000,194.000
2023-01-10 07:00:00+01:00,539.000,89.000,215.000,29.000,0.000,46.000,371.000,210.000
2023-01-10 08:00:00+01:00,542.000,141.000,214.000,36.000,1.000,47.000,475.000,197.000
2023-01-10 09:00:00+01:00,525.000,171.000,197.000,36.000,26.000,45.000,439.000,184.000
2023-01-10 10:00:00+01:00,513.000,171.000,184.000,36.000,80.000,46.000,388.000,200.000
2023-01-10 11:00:00+01:00,424.000,145.000,163.000,36.000,109.000,45.000,415.000,184.000
2023-01-10 12:00:00+01:00,546.000,146.000,166.000,37.000,95.000,44.000,500.000,269.000
2023-01-10 13:00:00+01:00,535.000,94.000,168.000,36.000,42.000,44.000,578.000,294.000
2023-01-10 14:00:00+01:00,570.000,83.000,168.000,36.000,19.000,46.000,595.000,257.000
2023-01-10 15:00:00+01:00,497.000,81.000,171.000,35.000,5.000,46.000,619.000,251.000
2023-01-10 16:00:00+01:00,539.000,104.000,171.000,35.000,0.000,46.000,449.000,265.000
2023-01-10 17:00:00+01:00,506.000,107.000,175.000,36.000,0.000,46.000,634.000,286.000
2023-01-10 18:00:00+01:00,397.000,104.000,170.000,35.000,0.000,45.000,762.000,334.000
2023-01-10 19:00:00+01:00,360.000,78.000,171.000,35.000,0.000,45.000,836.000,360.000
2023-01-10 20:00:00+01:00,375.000,75.000,167.000,32.000,0.000,45.000,869.000,381.000
2023-01-10 21:00:00+01:00,505.000,80.000,175.000,27.000,0.000,46.000,878.000,401.000
2023-01-10 22:00:00+01:00,462.000,79.000,173.000,25.000,0.000,45.000,891.000,413.000
2023-01-10 23:00:00+01:00,335.000,76.000,166.000,24.000,0.000,45.000,875.000,455.000
2023-01-11 00:00:00+01:00,246.000,57.000,118.000,18.000,0.000,43.000,864.000,502.000
2023-01-11 01:00:00+01:00,236.000,29.000,57.000,9.000,0.000,39.000,898.000,507.000
2023-01-11 02:00:00+01:00,237.000,27.000,51.000,8.000,0.000,39.000,938.000,529.000
2023-01-11 03:00:00+01:00,234.000,29.000,53.000,9.000,0.000,39.000,840.000,560.000
2023-01-11 04:00:00+01:00,238.000,40.000,72.000,12.000,0.000,41.000,839.000,555.000
2023-01-11 05:00:00+01:00,261.000,51.000,90.000,16.000,0.000,42.000,842.000,536.000
2023-01-11 06:00:00+01:00,381.000,74.000,143.000,23.000,0.000,45.000,891.000,525.000
2023-01-11 07:00:00+01:00,478.000,79.000,163.000,25.000,0.000,46.000,891.000,486.000
2023-01-11 08:00:00+01:00,502.000,76.000,161.000,29.000,0.000,46.000,893.000,435.000
2023-01-11 09:00:00+01:00,496.000,68.000,146.000,31.000,4.000,45.000,932.000,357.000
2023-01-11 10:00:00+01:00,452.000,74.000,165.000,34.000,29.000,45.000,928.000,290.000
2023-01-11 11:00:00+01:00,511.000,75.000,169.000,34.000,43.000,43.000,910.000,304.000
2023-01-11 12:00:00+01:00,513.000,75.000,163.000,34.000,49.000,47.000,812.000,283.000
2023-01-11 13:00:00+01:00,522.000,74.000,146.000,34.000,50.000,47.000,705.000,285.000
2023-01-11 14:00:00+01:00,507.000,73.000,144.000,34.000,28.000,48.000,703.000,286.000
2023-01-11 15:00:00+01:00,503.000,76.000,147.000,34.000,18.000,48.000,683.000,312.000
2023-01-11 16:00:00+01:00,445.000,81.000,157.000,36.000,1.000,48.000,581.000,300.000
2023-01-11 17:00:00+01:00,356.000,82.000,159.000,36.000,0.000,47.000,655.000,306.000
2023-01-11 18:00:00+01:00,373.000,84.000,162.000,37.000,0.000,49.000,678.000,327.000
2023-01-11 19:00:00+01:00,406.000,83.000,161.000,37.000,0.000,49.000,795.000,365.000
2023-01-11 20:00:00+01:00,372.000,81.000,157.000,36.000,0.000,48.000,882.000,385.000
2023-01-11 21:00:00+01:00,426.000,79.000,152.000,35.000,0.000,45.000,923.000,383.000
2023-01-11 22:00:00+01:00,357.000,75.000,144.000,27.000,0.000,44.000,929.000,374.000
2023-01-11 23:00:00+01:00,279.000,73.000,139.000,23.000,0.000,45.000,886.000,385.000
2023-01-12 00:00:00+01:00,237.000,65.000,118.000,20.000,0.000,46.000,882.000,402.000
2023-01-12 01:00:00+01:00,229.000,53.000,98.000,16.000,0.000,45.000,893.000,448.000
2023-01-12 02:00:00+01:00,229.000,45.000,86.000,14.000,0.000,44.000,912.000,477.000
2023-01-12 03:00:00+01:00,227.000,41.000,78.000,13.000,0.000,43.000,792.000,452.000
2023-01-12 04:00:00+01:00,229.000,44.000,85.000,14.000,0.000,44.000,914.000,420.000
2023-01-12 05:00:00+01:00,245.000,62.000,115.000,19.000,0.000,47.000,913.000,403.000
2023-01-12 06:00:00+01:00,351.000,71.000,140.000,22.000,0.000,48.000,922.000,370.000
2023-01-12 07:00:00+01:00,459.000,76.000,155.000,25.000,0.000,48.000,920.000,371.000
2023-01-12 08:00:00+01:00,478.000,72.000,149.000,31.000,0.000,48.000,928.000,381.000
2023-01-12 09:00:00+01:00,467.000,86.000,165.000,35.000,4.000,48.000,925.000,379.000
2023-01-12 10:00:00+01:00,474.000,84.000,168.000,35.000,11.000,39.000,677.000,377.000
2023-01-12 11:00:00+01:00,494.000,84.000,168.000,36.000,14.000,35.000,653.000,384.000
2023-01-12 12:00:00+01:00,503.000,82.000,164.000,38.000,24.000,36.000,861.000,417.000
2023-01-12 13:00:00+01:00,444.000,81.000,156.000,38.000,21.000,35.000,835.000,428.000
2023-01-12 14:00:00+01:00,470.000,84.000,163.000,38.000,17.000,36.000,850.000,430.000
2023-01-12 15:00:00+01:00,497.000,88.000,168.000,38.000,4.000,45.000,851.000,418.000
2023-01-12 16:00:00+01:00,506.000,89.000,162.000,38.000,0.000,48.000,850.000,353.000
2023-01-12 17:00:00+01:00,489.000,85.000,168.000,38.000,0.000,48.000,809.000,308.000
2023-01-12 18:00:00+01:00,505.000,83.000,167.000,38.000,0.000,47.000,711.000,203.000
