timestamp_utc,minNP,maxNP,NetPosition,slack_to_min,slack_to_max,fb_boundary
2024-01-07 13:00:00,-14209.0,14867.0,-1360.66,12848.34,16227.66,False
2024-01-07 14:00:00,-14209.0,14867.0,-2235.45,11973.55,17102.45,False
2024-01-07 15:00:00,-14209.0,14867.0,-2228.5500000000006,11980.449999999999,17095.55,False
2024-01-07 16:00:00,-14209.0,14867.0,-2627.98,11581.02,17494.98,False
2024-01-07 17:00:00,-14209.0,14867.0,-2616.380000000001,11592.619999999999,17483.38,False
2024-01-07 18:00:00,-14209.0,14867.0,-194.96000000000083,14014.039999999999,15061.960000000001,False
2024-01-07 19:00:00,-14209.0,14867.0,778.8699999999998,14987.869999999999,14088.130000000001,False
2024-01-07 20:00:00,-14209.0,14867.0,1454.4299999999998,15663.43,13412.57,False
2024-01-07 21:00:00,-14209.0,14867.0,176.92000000000007,14385.92,14690.08,False
2024-01-07 22:00:00,-14209.0,14867.0,-929.6399999999996,13279.36,15796.64,False
2024-01-07 23:00:00,-14209.0,14867.0,-1740.7300000000005,12468.27,16607.73,False
2024-01-08 00:00:00,-11471.0,17486.0,-866.4899999999996,10604.51,18352.489999999998,False
2024-01-08 01:00:00,-11471.0,17486.0,34.29999999999984,11505.3,17451.7,False
2024-01-08 02:00:00,-11471.0,17486.0,-153.4799999999998,11317.52,17639.48,False
2024-01-08 03:00:00,-11471.0,17486.0,259.10000000000014,11730.1,17226.9,False
2024-01-08 04:00:00,-11471.0,17486.0,24.209999999999923,11495.21,17461.79,False
2024-01-08 05:00:00,-11471.0,17486.0,178.6599999999998,11649.66,17307.34,False
2024-01-08 06:00:00,-11471.0,17486.0,-1799.46,9671.54,19285.46,False
2024-01-08 07:00:00,-11471.0,17486.0,-1762.7800000000002,9708.22,19248.78,False
2024-01-08 08:00:00,-11471.0,17486.0,522.6299999999999,11993.63,16963.37,False
2024-01-08 09:00:00,-11471.0,17486.0,2760.3699999999994,14231.369999999999,14725.630000000001,False
2024-01-08 10:00:00,-11471.0,17486.0,2292.69,13763.69,15193.31,False
2024-01-08 11:00:00,-11471.0,17486.0,4854.7,16325.7,12631.3,False
2024-01-08 12:00:00,-11471.0,17486.0,2700.9700000000007,14171.970000000001,14785.029999999999,False
2024-01-08 13:00:00,-11471.0,17486.0,1278.450000000001,12749.45,16207.55,False
2024-01-08 14:00:00,-11471.0,17486.0,569.6999999999999,12040.7,16916.3,False
2024-01-08 15:00:00,-11471.0,17486.0,-322.4000000000001,11148.6,17808.4,False
2024-01-08 16:00:00,-11471.0,17486.0,938.08,12409.08,16547.92,False
2024-01-08 17:00:00,-11471.0,17486.0,4311.679999999999,15782.68,13174.32,False
2024-01-08 18:00:00,-11471.0,17486.0,2450.99,13921.99,15035.01,False
2024-01-08 19:00:00,-11471.0,17486.0,2975.7,14446.7,14510.3,False
2024-01-08 20:00:00,-11471.0,17486.0,3143.5,14614.5,14342.5,False
2024-01-08 21:00:00,-11471.0,17486.0,2267.1000000000004,13738.1,15218.9,False
2024-01-08 22:00:00,-11471.0,17486.0,-60.5,11410.5,17546.5,False
2024-01-08 23:00:00,-11471.0,17486.0,525.6400000000001,11996.64,16960.36,False
2024-01-09 00:00:00,-11895.0,17572.0,-996.7300000000002,10898.27,18568.73,False
2024-01-09 01:00:00,-11895.0,17572.0,-2464.65,9430.35,20036.65,False
2024-01-09 02:00:00,-11895.0,17572.0,-2937.5200000000004,8957.48,20509.52,False
2024-01-09 03:00:00,-11895.0,17572.0,-2359.5,9535.5,19931.5,False
2024-01-09 04:00:00,-11895.0,17572.0,-1985.3500000000004,9909.65,19557.35,False
2024-01-09 05:00:00,-11895.0,17572.0,-1678.16,10216.84,19250.16,False
2024-01-09 06:00:00,-11895.0,17572.0,-4322.21,7572.79,21894.21,False
2024-01-09 07:00:00,-11895.0,17572.0,-3513.75,8381.25,21085.75,False
2024-01-09 08:00:00,-11895.0,17572.0,256.46999999999974,12151.47,17315.53,False
2024-01-09 09:00:00,-11895.0,17572.0,2652.37,14547.369999999999,14919.630000000001,False
2024-01-09 10:00:00,-11895.0,17572.0,2582.58,14477.58,14989.42,False
2024-01-09 11:00:00,-11895.0,17572.0,2241.7900000000004,14136.79,15330.21,False
2024-01-09 12:00:00,-11895.0,17572.0,2853.4100000000003,14748.41,14718.59,False
2024-01-09 13:00:00,-11895.0,17572.0,1010.0200000000002,12905.02,16561.98,False
2024-01-09 14:00:00,-11895.0,17572.0,-1928.0400000000004,9966.96,19500.04,False
2024-01-09 15:00:00,-11895.0,17572.0,-4736.86,7158.14,22308.86,False
2024-01-09 16:00:00,-11895.0,17572.0,-6104.35,5790.65,23676.35,False
2024-01-09 17:00:00,-11895.0,17572.0,-4257.82,7637.18,21829.82,False
2024-01-09 18:00:00,-11895.0,17572.0,-3228.0300000000007,8666.97,20800.03,False
2024-01-09 19:00:00,-11895.0,17572.0,-1900.97,9994.03,19472.97,False
2024-01-09 20:00:00,-11895.0,17572.0,-865.6200000000002,11029.38,18437.62,False
2024-01-09 21:00:00,-11895.0,17572.0,-1822.89,10072.11,19394.89,False
2024-01-09 22:00:00,-11895.0,17572.0,-1959.14,9935.86,19531.14,False
2024-01-09 23:00:00,-11895.0,17572.0,-634.5000000000003,11260.5,18206.5,False
2024-01-10 00:00:00,-11445.0,20274.0,-1169.0000000000005,10276.0,21443.0,False
2024-01-10 01:00:00,-11445.0,20274.0,-1451.4699999999998,9993.53,21725.47,False
2024-01-10 02:00:00,-11445.0,20274.0,-1448.6699999999998,9996.33,21722.67,False
2024-01-10 03:00:00,-11445.0,20274.0,-2108.5299999999997,9336.470000000001,22382.53,False
2024-01-10 04:00:00,-11445.0,20274.0,-2088.46,9356.54,22362.46,False
2024-01-10 05:00:00,-11445.0,20274.0,-2226.920000000001,9218.079999999998,22500.920000000002,False
2024-01-10 06:00:00,-11445.0,20274.0,-3025.97,8419.03,23299.97,False
2024-01-10 07:00:00,-11445.0,20274.0,-4379.120000000001,7065.879999999999,24653.120000000003,False
2024-01-10 08:00:00,-11445.0,20274.0,-2248.2300000000005,9196.77,22522.23,False
2024-01-10 09:00:00,-11445.0,20274.0,-338.76999999999987,11106.23,20612.77,False
2024-01-10 10:00:00,-11445.0,20274.0,715.6499999999999,12160.65,19558.35,False
2024-01-10 11:00:00,-11445.0,20274.0,2450.22,13895.22,17823.78,False
2024-01-10 12:00:00,-11445.0,20274.0,913.4800000000008,12358.480000000001,19360.52,False
2024-01-10 13:00:00,-11445.0,20274.0,-1620.3299999999997,9824.67,21894.329999999998,False
2024-01-10 14:00:00,-11445.0,20274.0,-4029.27,7415.73,24303.27,False
2024-01-10 15:00:00,-11445.0,20274.0,-4748.179999999999,6696.820000000001,25022.18,False
2024-01-10 16:00:00,-11445.0,20274.0,-5358.08,6086.92,25632.08,False
2024-01-10 17:00:00,-11445.0,20274.0,-4569.49,6875.51,24843.489999999998,False
2024-01-10 18:00:00,-11445.0,20274.0,-4463.800000000001,6981.199999999999,24737.800000000003,False
2024-01-10 19:00:00,-11445.0,20274.0,-3674.4,7770.6,23948.4,False
2024-01-10 20:00:00,-11445.0,20274.0,-4376.360000000001,7068.639999999999,24650.36,False
2024-01-10 21:00:00,-11445.0,20274.0,-4534.1,6910.9,24808.1,False
2024-01-10 22:00:00,-11445.0,20274.0,-3796.88,7648.12,24070.88,False
2024-01-10 23:00:00,-11445.0,20274.0,-4591.9,6853.1,24865.9,False
2024-01-11 00:00:00,-12454.0,16419.0,-4788.33,7665.67,21207.33,False
2024-01-11 01:00:00,-12454.0,16419.0,-3143.72,9310.28,19562.72,False
2024-01-11 02:00:00,-12454.0,16419.0,-3337.27,9116.73,19756.27,False
2024-01-11 03:00:00,-12454.0,16419.0,-3518.55,8935.45,19937.55,False
2024-01-11 04:00:00,-12454.0,16419.0,-2512.13,9941.869999999999,18931.13,False
2024-01-11 05:00:00,-12454.0,16419.0,-2541.9700000000007,9912.029999999999,18960.97,False
2024-01-11 06:00:00,-12454.0,16419.0,-5950.25,6503.75,22369.25,False
2024-01-11 07:00:00,-12454.0,16419.0,-4830.429999999999,7623.570000000001,21249.43,False
2024-01-11 08:00:00,-12454.0,16419.0,-3150.94,9303.06,19569.94,False
2024-01-11 09:00:00,-12454.0,16419.0,-1545.98,10908.02,17964.98,False
2024-01-11 10:00:00,-12454.0,16419.0,-221.57999999999987,12232.42,16640.579999999998,False
2024-01-11 11:00:00,-12454.0,16419.0,-96.40000000000008,12357.6,16515.4,False
2024-01-11 12:00:00,-12454.0,16419.0,-470.1999999999998,11983.8,16889.2,False
2024-01-11 13:00:00,-12454.0,16419.0,-2092.04,10361.96,18511.04,False
2024-01-11 14:00:00,-12454.0,16419.0,-4085.9699999999993,8368.03,20504.97,False
2024-01-11 15:00:00,-12454.0,16419.0,-4943.300000000001,7510.699999999999,21362.300000000003,False
2024-01-11 16:00:00,-12454.0,16419.0,-4163.099999999999,8290.900000000001,20582.1,False
2024-01-11 17:00:00,-12454.0,16419.0,-5771.25,6682.75,22190.25,False
2024-01-11 18:00:00,-12454.0,16419.0,-7117.09,5336.91,23536.09,False
2024-01-11 19:00:00,-12454.0,16419.0,-7896.310000000001,4557.689999999999,24315.31,False
2024-01-11 20:00:00,-12454.0,16419.0,-6954.150000000001,5499.849999999999,23373.15,False
2024-01-11 21:00:00,-12454.0,16419.0,-7044.52,5409.48,23463.52,False
2024-01-11 22:00:00,-12454.0,16419.0,-6755.74,5698.26,23174.739999999998,False
2024-01-11 23:00:00,-12454.0,16419.0,-4653.860000000001,7800.139999999999,21072.86,False
2024-01-12 00:00:00,-14294.0,12028.0,-5881.07,8412.93,17909.07,False
2024-01-12 01:00:00,-14294.0,12028.0,-5554.47,8739.529999999999,17582.47,False
2024-01-12 02:00:00,-14294.0,12028.0,-5319.57,8974.43,17347.57,False
2024-01-12 03:00:00,-14294.0,12028.0,-4060.97,10233.03,16088.97,False
2024-01-12 04:00:00,-14294.0,12028.0,-3850.18,10443.82,15878.18,False
2024-01-12 05:00:00,-14294.0,12028.0,-3768.73,10525.27,15796.73,False
2024-01-12 06:00:00,-14294.0,12028.0,-5698.880000000001,8595.119999999999,17726.88,False
2024-01-12 07:00:00,-14294.0,12028.0,-4911.35,9382.65,16939.35,False
2024-01-12 08:00:00,-14294.0,12028.0,-5248.350000000001,9045.649999999998,17276.350000000002,False
2024-01-12 09:00:00,-14294.0,12028.0,-5014.07,9279.93,17042.07,False
2024-01-12 10:00:00,-14294.0,12028.0,-3908.54,10385.46,15936.54,False
2024-01-12 11:00:00,-14294.0,12028.0,-4217.1,10076.9,16245.1,False
2024-01-12 12:00:00,-14294.0,12028.0,-3380.9500000000003,10913.05,15408.95,False
2024-01-12 13:00:00,-14294.0,12028.0,-2144.02,12149.98,14172.02,False
2024-01-12 14:00:00,-14294.0,12028.0,-3051.44,11242.56,15079.44,False
2024-01-12 15:00:00,-14294.0,12028.0,-3114.15,11179.85,15142.15,False
2024-01-12 16:00:00,-14294.0,12028.0,-3333.55,10960.45,15361.55,False
2024-01-12 17:00:00,-14294.0,12028.0,-1911.0,12383.0,13939.0,False
2024-01-12 18:00:00,-14294.0,12028.0,-1769.8699999999997,12524.130000000001,13797.869999999999,False
2024-01-12 19:00:00,-14294.0,12028.0,2122.44,16416.44,9905.56,False
2024-01-12 20:00:00,-14294.0,12028.0,1321.9500000000005,15615.95,10706.05,False
2024-01-12 21:00:00,-14294.0,12028.0,545.2900000000004,14839.29,11482.71,False
2024-01-12 22:00:00,-14294.0,12028.0,1525.29,15819.29,10502.71,False
2024-01-12 23:00:00,-14294.0,12028.0,127.3299999999997,14421.33,11900.67,False
